,RN,BC A,STD A,BC B,STD B,BC C,STD C
0,RN001,0.46267746485768363,0.008683193016738946,0.3921925491158103,0.003982373664191676,0.3482552927039519,0.0044705801438753735
1,RN002,0.3886197121842603,0.006510928265913042,0.4418840039292422,0.00697680477466661,0.3985969950393266,0.0028477814799835605
2,RN003,0.45614528768580825,0.006454714174802219,0.41975066081975826,0.003680519798486175,0.5229428676273787,0.003988891954106524
3,RN004,0.44225189183322294,0.004579723184495329,0.48483557741286426,0.009814963499386826,0.4192750186755725,0.0034643965688086337
4,RN005,0.3359314830370544,0.008643901600695551,0.4014456246139079,0.004151626018779202,0.47722526467533993,0.0024590406557152985
5,RN006,0.3921699426542009,0.00661996463603867,0.42177738828599143,0.006394079716713689,0.3984494441551301,0.007925265588966562
6,RN007,0.3231620939423337,0.0073710982385891115,0.48656407607177804,0.004291240827230279,0.3974875974236489,0.003569753724445526
7,RN008,0.41155113094773393,0.004920339212911634,0.32793214407280746,0.0064115587261745375,0.442640780450807,0.012532966130676853
8,RN009,0.4443858086176376,0.006341317421510156,0.44160245554913685,0.003538391564851577,0.42947376157828904,0.0029294646941705276
9,RN010,0.38705983076994643,0.008779266009957013,0.3477973657192562,0.0013142523049920977,0.4068128768708752,0.003821083989419788
10,RN011,0.33066362140718525,0.0069687229901162825,0.46593119597859545,0.0021727777014949293,0.43828723805843595,0.004483908862792361
11,RN012,0.3348928333309826,0.007654756457868779,0.3868691183475081,0.004113765504514412,0.42208047679326194,0.008712468522502135
12,RN013,0.3819831096986858,0.004326976062342938,0.45773503850865876,0.002674315254273939,0.5061822491552298,0.006900554800988754
13,RN014,0.366406301818549,0.0032918953617791374,0.5424161080562309,0.0014782379499677703,0.5642096463851414,0.010460091276393493
14,RN015,0.5204229641397379,0.004858280514341615,0.48641867732512334,0.002062948428291737,0.338919269064637,0.005125675026182584
15,RN016,0.4100880882517039,0.009844724872461779,0.49772778459761496,0.005062357346426919,0.4018802102260304,0.00470592496268602
16,RN017,0.3818433553394893,0.006353597113857776,0.4560623339479766,0.0023703918020943973,0.4106905724194004,0.0021036935816718966
17,RN018,0.42640509085723793,0.0023049588428527452,0.33091993885209886,0.005367311220093796,0.36223055293689715,0.007454484819855549
18,RN019,0.37815054515404717,0.0024393450052938134,0.40370786735768377,0.004729963530145369,0.4773292976555726,0.004250694836197815
19,RN020,0.3764160262338097,0.005785706939529719,0.4364687974680346,0.009377533720384572,0.5354489175074671,0.00958626161903262
20,RN021,0.4032874724284572,0.0019341658641286244,0.41296081490507364,0.0030356176922730575,0.3268090099359223,0.006817706633752639
21,RN022,0.5198398098319655,0.006207982031475826,0.2814602632484136,0.011413927522055391,0.37651918398824885,0.0068214958511883935
22,RN023,0.4056686516681907,0.0018773696816300862,0.34423582739896075,0.0033397521895754912,0.3596940813158354,0.007315920229799379
23,RN024,0.4375055600631086,0.0016867678548032692,0.4207946337601422,0.005857131073094958,0.4723174833661245,0.002501115140142846
24,RN025,0.37343111634934606,0.0037493205061539816,0.35734531169247324,0.005527123887034652,0.32177856846027275,0.006643733825199962
