,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.5938199539373296,0.00895870200432457,-0.2709893872431756,0.005503381755982926,-0.18790611252060752,0.00886179927524019
1,RN002,-0.4579379179251619,0.002673464775227402,-0.15157564970916804,0.013707372103174457,-0.5171038703963781,0.0006541141582980303
2,RN003,0.19827130850564798,0.012963449837706403,-0.6438169499741576,0.002422602738618336,-0.6369082594804916,0.007595112222018781
3,RN004,-0.2197273971523056,0.005087107506621253,-0.4008812392901396,0.006767626618688949,-0.5561496870640285,0.0045125227101123905
4,RN005,0.020686600010737168,0.014784170692214764,-0.4537655036091301,0.007885386520882264,-0.6164176234301716,0.006847409629133471
5,RN006,-0.267973840779149,0.004177833790976054,-0.263074065533875,0.011445014212586108,-0.4533644305159397,0.013355871391799412
6,RN007,0.07083229543256496,0.006879805978264548,-0.45139319109086756,0.005527434102865067,-0.5746328900046745,0.007296288184996343
7,RN008,-0.49480811152079013,0.00820629918375326,-0.5399403255359829,0.008671316357958701,-0.020716519869960436,0.023705442043359268
8,RN009,0.028413868303010237,0.003810014823997986,-0.5326330998033381,0.013740780987634196,-0.5382409496384319,0.009274400174921532
9,RN010,-0.4552157090226725,0.003578622619420058,-0.17376828464445818,0.014938640523218697,-0.39683617313440206,0.019127700772522942
10,RN011,-0.10464282789743173,0.007038914564056772,-0.33132687030667957,0.009560740974835226,-0.6095127703847334,0.0057689913956388665
11,RN012,-0.4309950703037356,0.011651798300214051,-0.19854606469232974,0.005446305558415879,-0.24148215443785145,0.010117467271600292
12,RN013,-0.3670088689486704,0.0032212434946890306,-0.3731552374301014,0.008713251944859328,-0.46536622486012674,0.001348052385532106
13,RN014,-0.5594486824858583,0.005295617408131821,0.1217564780036422,0.0021106881392424035,-0.6758922532540715,0.004133798598409161
14,RN015,-0.6841249071121839,0.00218449091735927,-0.18545942937349083,0.004939320657588363,-0.3178765173704272,0.005943984687820076
15,RN016,-0.667658543482334,0.0019773099047354524,-0.17435575251110924,0.007755116942356729,-0.31362595581153285,0.00812530173508005
16,RN017,-0.38142394954301145,0.010415821910916029,-0.3350451632026259,0.007304087866737256,-0.48520274087829657,0.010084631172154083
17,RN018,-0.43563506554406456,0.004392653544473966,-0.20086657549293685,0.012100908006427664,-0.1497427735588646,0.005747333570401713
18,RN019,-0.2012164308330494,0.010099161096196118,-0.4128952065660873,0.012889323402694143,-0.18610526890573512,0.008709881703351336
19,RN020,-0.32376024092651884,0.007558881048926518,-0.31712014257024573,0.004184540194114893,-0.48499427765157915,0.005724835328067508
20,RN021,-0.1398147144591794,0.008486102782541837,-0.47905178367009377,0.012921404466527007,-0.34557891920683365,0.02160304020672005
21,RN022,-0.470758209420933,0.008291079560636036,-0.22529568095296795,0.024299284280757217,-0.31125386896162893,0.008247697735978136
22,RN023,-0.247662351757895,0.01143327241600592,-0.5149974327623917,0.009003390843388224,0.0053671956545502325,0.006480341642192396
23,RN024,-0.3976012684238937,0.004401255475332274,0.0514791552202179,0.0063905022483786485,-0.6591624512297917,0.0030566923463422055
24,RN025,-0.35997343258576403,0.005031314627143936,-0.2925794712322596,0.008722594136095978,-0.28873966518033195,0.007228458541124352
25,RN026,-0.5737966223429793,0.007374354548459859,-0.62458687324109,0.001398190478439743,0.009334298308955933,0.010884574829066148
26,RN027,0.6172533813198716,0.0069730333450746885,-0.539385835497569,0.005870284587949074,-0.7121468070789843,0.009382720704095786
27,RN028,-0.47985389481927204,0.009386406681595372,-0.7133218048871867,0.002823814189244193,0.0312654963585498,0.013064877274163049
28,RN029,-0.24682151862141566,0.0073301380064365465,-0.30752613616396884,0.002829776260285157,-0.35105653895655187,0.01262061001553246
29,RN030,-0.0034146349245172997,0.0019356658693753912,-0.27285553783319144,0.012859548599360305,-0.5785784027251301,0.0011178667621561042
30,RN031,-0.32661163607255217,0.005579216452439678,-0.4717897291025442,0.013248485996148335,-0.21459089518082386,0.005967060148409349
31,RN032,-0.2403599728161482,0.014379062939424685,-0.31379229556222465,0.005159870731592692,-0.5447270493793647,0.008088889560057294
32,RN033,-0.7536408642401468,0.00290065721735986,-0.33446617898124376,0.0015110892395442871,-0.0392578636581176,0.005366679373313901
33,RN034,-0.09002054910808487,0.008736366167121572,-0.24502723389172176,0.014287110835635945,-0.5886980203048074,0.0076371057518973195
34,RN035,-0.22209606214420854,0.00730479865309135,-0.36781295837577055,0.007224427967738355,-0.45796619520406256,0.018604442265134406
35,RN036,-0.4905481836589905,0.0036223348209256305,-0.04836109202769776,0.006032033607709323,-0.6237420626131225,0.009555029825685424
36,RN037,-0.517209659611855,0.002706962329176633,0.080635225525141,0.00602003289399612,-0.5732823718983346,0.01335336048671702
37,RN038,-0.5080725576638809,0.006627013226051749,-0.18443775018747166,0.010614037866471748,-0.4197511138666015,0.0020880237725759945
38,RN039,-0.48898893520264153,0.0028089978265969954,-0.2997437330648237,0.002341362517327626,-0.20150040325541782,0.005359612412683737
39,RN040,0.10867748913106214,0.004277556039009447,-0.4904978627389531,0.0014432188075895781,-0.6367224188494158,0.00856347501988486
40,RN041,-0.26153667029298505,0.014964024530891332,-0.4774522595319211,0.001150374594110321,0.010738372148839367,0.01610796528464864
41,RN042,-0.3056021718239379,0.004801186797556747,-0.5104503853945291,0.004350604606117538,-0.344976463198031,0.003125967723842815
42,RN043,-0.08004879851649876,0.0024277578162107015,-0.5912490871324941,0.012443861383421581,-0.36605740076945975,0.006859060612990567
43,RN044,-0.06651682558133837,0.002276292472278236,-0.6201541023375691,0.0037804609015593803,-0.37226385061885936,0.0031014474604049262
44,RN045,-0.5383716599665376,0.008418053467478915,-0.27583964032877817,0.010667151402196439,-0.36724270862582914,0.006879130076204714
45,RN046,-0.129797128551986,0.005260514738528837,-0.44888916925654715,0.01367968257865714,-0.25690088048877924,0.0032431135852680434
46,RN047,-0.12361607296186423,0.005808038986965599,-0.43367240893524506,0.0028453905086752267,-0.4714860817162858,0.0033009101934091036
