,RN,BC A,STD A,BC B,STD B,BC C,STD C
22,RN023,0.47120744056430414,0.0013106339863992928,0.4304691215173638,0.006861261464380562,0.401512279464549,0.006522101195678373
23,RN024,0.38472733883550125,0.007956239260631354,0.4589040115585554,0.008163845532893645,0.40380745853733263,0.0035685125040374518
24,RN025,0.4365180806372666,0.0044292964221756045,0.4393887256324551,0.002257688991281804,0.4500590363272488,0.00516766429493
25,RN026,0.4277056532066372,0.006380224293428762,0.4332998813385576,0.007598690436006183,0.45237705030548775,0.0003340268269798985
26,RN027,0.4568348048006827,0.006423669377221798,0.36835860469429194,0.004716379773166796,0.43262047820907484,0.0016908382567496748
27,RN028,0.5709363899912332,0.007304997705916926,0.43084236975460066,0.009627084166155419,0.39021145837995874,0.0010458581972604842
28,RN029,0.42132831906417434,0.0039032209391677993,0.36013182005825745,0.0036025191954082167,0.4675621017688274,0.006658860865329646
29,RN030,0.44042936941271216,0.008878478138063242,0.3870077280634685,0.008237258828140736,0.42503730382554883,0.005891568564243699
30,RN031,0.39131497831950707,0.005940308815044088,0.4960455578923379,0.002013723901288098,0.44901512053653286,0.003637325602902198
31,RN032,0.44226605835913074,0.002456396726795216,0.5370045612084716,0.002799725293691338,0.45484285595143015,0.00753421703346022
32,RN033,0.4275352949777245,0.004204763048383612,0.40161691996132715,0.006528279913317449,0.49020975308714193,0.011249978293691502
33,RN034,0.36748022022419113,0.012675350990023607,0.4258228690144161,0.008160846293530392,0.44762178366613453,0.0016491922321482358
34,RN035,0.4128900374729094,0.005889500293848306,0.4610102367172775,0.0053778538024655195,0.42530693222635924,0.00689694479676061
35,RN036,0.36327124679602973,0.0063179906566000555,0.44964030687407003,0.0035380475676382505,0.417473929752566,0.007412842247087623
36,RN037,0.4101169301527545,0.004724916255921818,0.4119589736408313,0.0045974566219675736,0.4315387421480658,0.009797695182134154
37,RN038,0.42583188570200897,0.0064194283700542715,0.34416759059827173,0.003551913001700301,0.40698100965018585,0.004179446643680961
38,RN039,0.3643414393907121,0.004132078080478946,0.5171642360880127,0.009022698515539471,0.4450017763953029,0.008137919482666695
39,RN040,0.469667054419848,0.002781734916850455,0.39379032361194016,0.0017145605704533234,0.4498342670298192,0.00760094387806125
40,RN041,0.3228939199405671,0.007149858653789938,0.46982832159498433,0.007197111751281362,0.3919713252899144,0.0019269287914520546
41,RN042,0.35968546442666605,0.013865351030440719,0.42396795815673644,0.003301443495980164,0.3594144994694953,0.006455428452775284
42,RN043,0.47616029347535466,0.0024317142548006525,0.36217817622068077,0.0022108561698387565,0.41260172299696385,0.004016741556410392
43,RN044,0.4716922899959363,0.0025786327775265904,0.41861340949341413,0.002408027014777758,0.42625228712482893,0.007050621707968608
44,RN045,0.4101073905360129,0.004677822841679575,0.48993695593389686,0.006269911414443656,0.33581840137843894,0.008180666232798353
45,RN046,0.45158237999298284,0.00806419910896262,0.35541214087676803,0.004735985259274447,0.39756751354672626,0.006483653241378203
46,RN047,0.40177552989381543,0.0017061792330371566,0.38552753355018865,0.0076496548219398275,0.46931247808810045,0.003283559116114402
47,RN048,0.4546992421619225,0.006977296957760887,0.4770718169104547,0.007558581092134809,0.5363994343617238,0.0034929751896861944
48,RN049,0.3935349270868527,0.003003778340377283,0.4423977893856514,0.008572266186700577,0.4517729595883791,0.003496328377129958
49,RN050,0.39724749256273406,0.004218356799571851,0.4243344635582036,0.0064813472192980824,0.37000986580111084,0.0009864452490209925
50,RN051,0.5397221848176587,0.001485341663579078,0.40614510437606044,0.007013138483610428,0.36327569455755143,0.009280910302939987
51,RN052,0.40222538709281247,0.005103039585964868,0.4041025494935436,0.005252274385959259,0.3740172868126089,0.0044543931537201365
52,RN053,0.41935634582100323,0.0025067051641105187,0.4456409886195391,0.006502112225100584,0.38926567996402656,0.0012882019649364947
53,RN054,0.4716084224945303,0.005144103377749158,0.3339860358901729,0.004772398091658252,0.4441242949884648,0.0014991663563314603
54,RN055,0.47863726323527517,0.01196104013321443,0.3844970605457132,0.009007607968190903,0.39288999008809694,0.0011599616542184816
55,RN056,0.3903799775755976,0.008383035509652073,0.4457786791261245,0.004876526473853565,0.5095851826308314,0.005737329022605422
56,RN057,0.4253463381253996,0.010130198697851294,0.4133131995569796,0.004177082399203942,0.39888388054078266,0.005274771935517866
57,RN058,0.423856583547289,0.0028538998955175395,0.3667046945430694,0.004172501449972876,0.32555879849100294,0.0021789055790478063
58,RN059,0.39005771863803035,0.003195689569952893,0.32492380133369214,0.00200476513684523,0.5340269952862129,0.005286830104034883
59,RN060,0.4618231788818515,0.007262066526428016,0.3804822872643385,0.0025735766727096668,0.41975557640107874,0.009735893128676412
60,RN061,0.5321856058480482,0.004512892600934826,0.4134280555410119,0.006963246839124171,0.4118734682745167,0.003367630637184221
61,RN062,0.4501869554692243,0.005581822264532793,0.40912981287418937,0.010133593232650574,0.44015393679537446,0.012326333247678442
62,RN063,0.3964022183302938,0.004502863754460309,0.46080376282654467,0.003640189274056763,0.42520499188783295,0.004585965387347401
63,RN064,0.5187156950443722,0.005641570921544383,0.3541261384656942,0.0052978499899507,0.4121104349078903,0.004496887028103135
64,RN065,0.40559187059956586,0.004189664964686799,0.4549002142076703,0.0038717198313401474,0.487497082696634,0.004611912512791627
65,RN066,0.4512405355023021,0.005799393228850783,0.5124212006483021,0.009739849891465676,0.43694924785268335,0.006249634722938565
66,RN067,0.459416321040735,0.009310782468443872,0.4141872964115092,0.004082833695710755,0.4688819787837158,0.0031035581768333424
67,RN068,0.3539365114185246,0.004812048340415764,0.4281749197083022,0.0010995219555204536,0.4382914894017918,0.0011279069635391332
68,RN069,0.4386426601703988,0.002879748515786598,0.338588201326879,0.005103064439529632,0.41322375811043366,0.0023945639037479057
69,RN070,0.3915857475448526,0.009717554557278345,0.48803399230758493,0.004223767798371248,0.501181999538589,0.004059981338005449
70,RN071,0.4761961440186105,0.0018694872290733256,0.4175869422836928,0.0044239763598198775,0.44189740173342756,0.0017831005079107579
71,RN072,0.4312519049469549,0.004854085892023713,0.36422578029052183,0.006211735632965889,0.454107380563318,0.008069685846751804
72,RN073,0.5777385824888862,0.003971860967451474,0.27362700487960573,0.006063280317485336,0.43704933114126204,0.004331136367742646
73,RN074,0.41170681830965705,0.0040384336757650924,0.39731835148975986,0.005734068328205204,0.4194519278173991,0.007726156209644004
74,RN075,0.39270266757448385,0.001217784725347959,0.4387530941142246,0.005089303877958646,0.40718590413392874,0.004394025320894557
75,RN076,0.456508947549723,0.0055913710163476545,0.3887526221889557,0.004798920325563552,0.4537841772849489,0.00500566554014616
76,RN077,0.44265628128611384,0.0013674578896078601,0.3797771658512528,0.005894089194837369,0.4050445172918184,0.0036381578400956874
77,RN078,0.4030302936602627,0.004812383186814141,0.4031830833087701,0.002719675739453143,0.3280061925168657,0.01158002839472573
78,RN079,0.5387893974842591,0.005547229539936545,0.3918631292451818,0.004502399799523191,0.4816447223693247,0.001068152007823328
79,RN080,0.2960427457041667,0.007203696297550445,0.423361692653522,0.005179672802097104,0.5224216888349454,0.001344430501917001
80,RN081,0.4695140143729794,0.0010356688966403755,0.4165357421073357,0.002135669893598883,0.4260279943900705,0.0027570760884771165
81,RN082,0.3160688469278666,0.00881208959593159,0.42909288437709275,0.008093695788834333,0.48140567680609064,0.0035541732569237964
82,RN083,0.46866490979745495,0.008621834380531396,0.4416934675913118,0.0071480649010214675,0.42075927034436006,0.0038241201661271414
83,RN084,0.3608706276634572,0.014268362138020583,0.4346074313519522,0.0019833466290080466,0.4789559839768251,0.004237548677807954
84,RN085,0.4116840720017851,0.005625623802604135,0.35039278214298114,0.0017028858085799373,0.45148114009230306,0.006766723564924879
85,RN086,0.3849434947363441,0.012790732545587052,0.46319723026641074,0.003466951532854162,0.4322647003468802,0.002012892048738879
86,RN087,0.38161528590541477,0.006651736107698152,0.42759224967619697,0.00434642512634646,0.38773553138026456,0.008557927568397442
87,RN088,0.4382607135251617,0.0035988918798184368,0.40540757185406834,0.0050571711273578535,0.42134721132678415,0.003986279242641289
88,RN089,0.4663822983607988,0.0033734692990651147,0.4511436311917705,0.005602187757092513,0.4116073188935176,0.007789478178999583
89,RN090,0.42135316223067987,0.005309630349572876,0.4817863311546768,0.005205489198424849,0.3846771509856719,0.003266939855559051
90,RN091,0.4341377815703702,0.005945324492551321,0.43435356822765864,0.004766263370299659,0.4423289664400181,0.005557818945787086
91,RN092,0.4523071855966512,0.007249985942458284,0.4934423180898615,0.002136493341555663,0.4340331107392517,0.013725636097957135
92,RN093,0.3765969672212188,0.0009455971520652781,0.5397754946564914,0.002348036318333942,0.5903064567424096,0.007381576033029289
93,RN094,0.632095350971599,0.0036765528766623977,0.5472262421460986,0.009733996356293097,0.2845851168088737,0.00648112371897983
94,RN095,0.40973683856170534,0.005573517999251568,0.43367109944930543,0.008353975439629444,0.3955657932178955,0.0018833536055597314
95,RN096,0.4378432839910195,0.004122731773511144,0.41928948243787584,0.002069181546829744,0.3380702564819373,0.0035479304670402076
96,RN097,0.44220813916764135,0.0011656255289104742,0.4169086626621266,0.006285500167806002,0.4367943305062219,0.0014427519175452051
97,RN098,0.5302689578248408,0.0030530408420596975,0.3931258031358051,0.006774429042219676,0.4510414522780319,0.005244265960112944
98,RN099,0.4159831024264536,0.0034159425205206296,0.3875965004608935,0.003945471312173977,0.45182929301492564,0.005432713830908936
99,RN100,0.35579755498100946,0.0022209582673179016,0.37480885917676293,0.002818452760054938,0.36268182234570284,0.005707343724947671
