,RN,BC A,STD A,BC B,STD B,BC C,STD C
27,RN028,0.36614166361093775,0.0010352929206817044,0.39684832976425755,0.005787576390756293,0.3676819564819073,0.006196229378041084
28,RN029,0.3658738318441101,0.008316338221068302,0.33929695663345644,0.0030542998153456594,0.35958271414639986,0.007596526309357206
29,RN030,0.3699223166877432,0.004893429903759752,0.38339302416492194,0.0022982088101912985,0.36841878760033736,0.0003203131534711118
30,RN031,0.4028739383144529,0.00023532242532821484,0.3743566700590772,0.004137446063419296,0.41768110946526793,0.005245655686077483
31,RN032,0.427668974384233,0.0056085504211337974,0.4398936485000971,0.002578691278889896,0.34141441367538067,0.007271678150228952
32,RN033,0.4253881556943284,0.006938469685663196,0.41278689820466336,0.00508452316288963,0.37140262880298547,0.005634024453572726
33,RN034,0.3955475292260271,0.0056089933890385475,0.38763249988670206,0.00423167259819118,0.3175226740714549,0.004480582146823318
34,RN035,0.32830579182969966,0.002123245168080368,0.398803562481397,0.0021849520373993414,0.3787280046940585,0.0029577799569567506
35,RN036,0.3737635884288571,0.001722935755098105,0.34784960481019933,0.0035231558030317345,0.38363589791890346,0.008509585429893671
36,RN037,0.4071206517368129,0.004189439518613827,0.3825789324748648,0.005005477998340634,0.38754674976219033,0.0021985288622987514
37,RN038,0.42776059975882436,0.007114197187931394,0.3607731173221058,0.0029574286822808362,0.41053860953438814,0.0016710431100599133
38,RN039,0.4196642325427596,0.00744829705217563,0.36156306962902535,0.004697614490800249,0.4254864021312881,0.006336829154342578
39,RN040,0.34534167849599134,0.002924970314909015,0.44570058465962775,0.0036788585863752254,0.39442851235427373,0.004906960017515226
40,RN041,0.35917575068535995,0.0009275725313176455,0.5400258823056414,0.006555389148421197,0.3802411744426124,0.0033299493802138934
41,RN042,0.36671234048070755,0.002983220090027729,0.4463721210429676,0.0022092882885309615,0.48928959298169633,0.00440160726323493
42,RN043,0.34998062221506654,0.005488838839237985,0.43454858926290146,0.003924106118533382,0.3606176794468256,0.00572829385373697
43,RN044,0.35083474209251403,0.007485806562140486,0.4126111208290681,0.0036204719048393437,0.3358734827190948,0.0068253239346801825
44,RN045,0.4457083640476743,0.003612294149992126,0.3599823546886552,0.004520323223335268,0.5206795666907763,0.0047474786298812525
45,RN046,0.47549226608846934,0.0016868916948837897,0.46874841899545494,0.0015339339415388748,0.38446048158295865,0.0035596577664709726
46,RN047,0.41014768552372405,0.005142256756145475,0.3440886030863057,0.0072702760165654105,0.4348086675388652,0.0030892519563459637
47,RN048,0.3209979601048137,0.002251571558700024,0.3350545571985784,0.00445288517538146,0.5015476949905358,0.0037268344080472506
48,RN049,0.3111544942430014,0.0002484596338647762,0.41014762898736756,0.0034765350171477765,0.42027870808334744,0.0060896772864379905
49,RN050,0.3476320784970432,0.0012804648294329046,0.37919769413407023,0.0042592606440620415,0.5245068942627866,0.005441896275657244
50,RN051,0.3747049545048205,0.005183975513650166,0.40856640167864566,0.0011623142023345745,0.42921951929764335,0.006099512725303614
51,RN052,0.43000044455706704,0.005014588093106378,0.32546854809939046,0.007304043380039439,0.43247133345207933,0.006760496383211314
52,RN053,0.5134665965979531,0.01037040657198408,0.3863390276335847,0.002397867875268478,0.4509584387212811,0.0013111379223701622
53,RN054,0.4071496992478864,0.001934544631500413,0.34594416899765695,0.0029826185124841656,0.3458543539289569,0.004781740579479342
54,RN055,0.4236735738928774,0.004702790981455099,0.4242062772548383,0.0027136207212260207,0.3724561416314347,0.002226586606703274
55,RN056,0.3887742905751234,0.0013162567029647546,0.38995347842249867,0.004544588552115873,0.4154992851177491,0.0041518324093483255
56,RN057,0.349860528207998,0.0025438446144367788,0.3174496467324948,0.0063567069359483745,0.4199198684927367,0.003486465533069238
57,RN058,0.3470365448140383,0.00218727421443476,0.3513807759947373,0.00311930554083767,0.3789331742641771,0.004043064402513037
58,RN059,0.34071956648091334,0.006843296595746744,0.28735201444684744,0.004849415297196713,0.5025149740898857,0.0019101181979255778
59,RN060,0.38546080270209654,0.002685614028499829,0.29156749134416765,0.00011624624519394831,0.3440349991201397,0.0015460177808890353
60,RN061,0.48483615277989506,0.006292639807677838,0.42012094450252757,0.003408788544125587,0.3854139865558521,0.004687318878345074
61,RN062,0.3481379239362062,0.00453083082248787,0.34942237671248205,0.0013945285238218304,0.4216080620862585,0.003337472720056366
62,RN063,0.33999768744700876,0.00817946394959652,0.36868484791388156,0.0016139254564795297,0.3916778407096926,0.0035696327635778655
63,RN064,0.3875270577963163,0.003445789438003134,0.25943464058469856,0.0011017524764636716,0.416272018020501,0.0014071661265160165
64,RN065,0.4406311836024565,0.0029839427430429634,0.38949102044584355,0.002445042602244843,0.40425969392929223,0.0037661253578644446
65,RN066,0.372028596590845,0.004799131616801442,0.36577016475979124,0.003266356633092548,0.4337809881024677,0.0008098299387823564
66,RN067,0.34803883033790517,0.004406731741615763,0.38810428893351084,0.0018076377869876803,0.3763575496887122,0.0028425539661966087
67,RN068,0.4657885075589685,0.0054002989542449595,0.44965732456553525,0.002847483412662243,0.33975926917663973,0.004486302106508664
68,RN069,0.3754920585348154,0.006778951072472119,0.3345740810873869,0.005809146168550943,0.341642304859713,0.0028607231230701282
69,RN070,0.44904471412039176,0.007068158633328893,0.31621254928963216,0.004845824210396867,0.4856132799419639,0.004744481002054375
70,RN071,0.42054514430348816,0.003852467568360081,0.3044056566649504,0.004099502538913276,0.43107190247039284,0.005926417843899273
71,RN072,0.40167780659750124,0.004952203842013101,0.5192075455058891,0.00757677534315829,0.5354950288820443,0.002926989436427752
72,RN073,0.3781037462805103,0.0018043120685643302,0.43051818243852163,0.003546981128334526,0.23312215028120753,0.01510963151031786
73,RN074,0.3641928415279407,0.004041754045594811,0.3749766442302797,0.006099253576685599,0.37641312418037937,0.002112148741321556
74,RN075,0.4115408871762097,0.01261614956091371,0.4220331501344025,0.0036327904207978353,0.47131124235278604,0.003279755072876575
75,RN076,0.3718355731618335,0.0024056149461010707,0.3448928735535348,0.004728301407810948,0.34524638152548476,0.005495228312054062
76,RN077,0.33739852682045607,0.004321843526317972,0.4236734821320169,0.00912208254165219,0.45933316838955696,0.006007670628746451
77,RN078,0.5205516685947816,0.0004090150050635626,0.6182295781904285,0.0015692148807165316,0.5971227029456071,0.0049574063250031365
78,RN079,0.4404663513115274,0.0013988814657877944,0.36045492557923914,0.000958769251737683,0.4132990684934876,0.00691040601028346
79,RN080,0.39722177013645227,0.003028412419690173,0.34522627207566864,0.004784443211724431,0.4112067603598603,0.0005913281851117393
80,RN081,0.4399285581706612,0.007827841449094075,0.32970946384946237,0.007626024628263476,0.3814508163602925,0.006466930675907667
81,RN082,0.39224199998313075,0.008519199183063533,0.4417572520660406,0.005643772069585733,0.3751537038592909,0.004404742193104675
82,RN083,0.4490330028576277,0.0022188899216056177,0.37132884360490664,0.00664316914056285,0.5397298065608879,0.005213739023277505
83,RN084,0.4633839838504086,0.005511791174510476,0.34960227839674385,0.005746226110316945,0.4836380108425368,0.007130694283480194
84,RN085,0.33119872225751096,0.005156079837952579,0.35630917109333415,0.004343406025071896,0.4269059102195347,0.005942414920608116
85,RN086,0.45093282489587105,0.0037419640706389057,0.49987793035329586,0.003246929755758268,0.3545707592976126,0.0023214565938341437
86,RN087,0.37216336166886377,0.005117338812449716,0.3795644241801588,0.000578716298768718,0.36887017073445155,0.0038305900003890673
87,RN088,0.4435881233241719,0.002233807554665248,0.3853630890041015,0.004755583274563604,0.4378958431982234,0.001854048990299155
88,RN089,0.36657884371952054,0.004137371621913705,0.38156368243588396,0.0010578771410481832,0.4430054382258335,0.0025559021384301307
89,RN090,0.3921295327349263,0.00244071655146934,0.45779143168612685,0.0065177429580422245,0.30214796051348564,0.006304476150059227
90,RN091,0.3941426081207538,0.005042621628632432,0.3376269567107839,0.0024557650306712853,0.5107161481173966,0.004700637473285292
91,RN092,0.3935464266370901,0.0034123864787552203,0.48697590058776363,0.004666539560625953,0.30066966391145694,0.0006398248992543682
92,RN093,0.35755377202274397,0.0017167214359618966,0.39790052346678007,0.00456485683843149,0.36205330715502315,0.005218917385470945
93,RN094,0.3387990589055132,0.0009408891256259621,0.41121377816964405,0.007040523445253243,0.4117568999714974,0.0009975505838364528
94,RN095,0.38839758853454737,0.008377007554527442,0.38431841671381184,0.006053310337497839,0.37767745948573445,0.009348112053181982
95,RN096,0.3415261173072132,0.005002849135064412,0.41520532297224055,0.004080284932958719,0.48628059257418826,0.00851412058344711
96,RN097,0.4235431102332274,0.0023239147828705005,0.4687208735033146,0.006978717906878404,0.3873288576832586,0.0018898293502136248
97,RN098,0.4981769705247685,0.0032520978128035235,0.48985118546218026,0.003169998622949886,0.383832839740363,0.0018070699115069742
98,RN099,0.39694245241739434,0.005290479645137478,0.4086750922128748,0.0009350154188116965,0.4115234037877025,0.0037148416674584604
99,RN100,0.30130504030505034,0.0023736487926977407,0.35970573012673385,0.0016773778639894016,0.4358361471343928,0.009103996150521874
