,RN,BC A,STD A,BC B,STD B,BC C,STD C
0,RN001,0.3649056267677048,0.004125366627766292,0.35338913592056104,0.006394394807871608,0.4156181804886503,0.0057233670845371065
1,RN002,0.3060670141400157,0.004504431639122139,0.3493053683931963,0.00773341406142975,0.3997435133768718,0.0003056440732176525
2,RN003,0.4479189517320577,0.005218819696827254,0.4670991052079556,0.0019050078518840093,0.5539474698055513,0.004266143530377374
3,RN004,0.49654613983307777,0.010181535289178683,0.5477394584126828,0.006640498313482074,0.3221004501907407,0.0019876114072454537
4,RN005,0.3495303095408793,0.00785957162378091,0.3897755203462229,0.0065227110235314256,0.2517816455749251,0.0036717958431037364
5,RN006,0.3552942302934252,0.006850404940795891,0.4353977221662113,0.0019023773793383205,0.3794932123622974,0.004255562052699688
6,RN007,0.42393469172782366,0.005607198818351049,0.44661341066847093,0.0019528909443452178,0.49826687955198024,0.005271605078792736
7,RN008,0.4745514664021904,0.007154156228600467,0.3313307716478741,0.0038345104267011876,0.38626311869090135,0.003448747604722851
8,RN009,0.38367376823150784,0.003271106335613346,0.4156022702914403,0.0061876954120408945,0.44893010178665965,0.006782677466173306
9,RN010,0.4610146802555124,0.0035743378573535167,0.4487351416278571,0.001944529242193143,0.43502007044761776,0.005219404261329244
10,RN011,0.37350756798145723,0.0020529213780576786,0.3911179067147856,0.008420496264145302,0.4600202742791694,0.007326427940463583
11,RN012,0.34236737435414927,0.0011922454921865706,0.3084919049921366,0.0028724947257546237,0.30580628565606677,0.008337487740169217
12,RN013,0.4645537408316311,0.0069773820428074415,0.406207387803019,0.004880530151476364,0.4797330614909811,0.0010072440119450591
13,RN014,0.34631280723904884,0.004082966016096307,0.464408784417758,0.0042249942498560795,0.44845016753354555,0.0010713437094603295
14,RN015,0.344522831921046,0.002331237389254061,0.3979110493200662,0.004039944010924033,0.35099818689624945,0.002791301067752765
15,RN016,0.44964740702482,0.0035834094293502377,0.4910415609810985,0.0019162143097364206,0.3925709884486457,0.0020828213150866494
16,RN017,0.3364048570258804,0.002311898896458743,0.46337545235731087,0.0070847761078011925,0.3744760344697067,0.0018704165096868595
17,RN018,0.47930202233181335,0.004694432011851825,0.41591084129017436,0.002528401586296415,0.3710536940516014,0.0038803679648281874
18,RN019,0.3028685460239527,0.0027051716712500735,0.3695600336692566,0.006371695478874765,0.5149082187012607,0.008545263352109797
19,RN020,0.31736886161481653,0.0016295553314214866,0.4257291066320021,0.005754305657404742,0.48056385492431836,0.004348559063436895
20,RN021,0.3354583095469052,0.00347401924539751,0.4238690192108891,0.007166153440695634,0.39870627176494505,0.004196079793625963
21,RN022,0.39389034048524013,0.001148498096008834,0.3730808180446017,0.003962779565961764,0.29924929887156937,0.0007720695158050511
22,RN023,0.4316500554307967,0.005927724543624378,0.4686470722713967,0.0023617943548423126,0.35252740478533706,0.005272974508472746
23,RN024,0.40329083615798433,0.002595028463281723,0.46708074634754504,0.005487999038482212,0.38474025091081315,0.002390079351195522
24,RN025,0.36264373599416594,0.0003907598157058753,0.32388953840059226,0.002907038132318932,0.3647573663556867,0.0012091518396293074
25,RN026,0.3867280879781811,0.0026455661735489263,0.3703007585089659,0.008305650069040334,0.39893497344344264,0.0013622351229095652
26,RN027,0.36566963026156013,0.002651168677719211,0.4417863939514146,0.003750738109844282,0.2584795342352277,0.00988333780767815
27,RN028,0.3965247837141776,0.0022446569879473466,0.3856088597007967,0.006060173506853374,0.3883742772532412,0.00589929991925047
28,RN029,0.3078339984757739,0.006712710728193108,0.530783550686305,0.003350393088400133,0.41507334272308327,0.0018705820116288316
29,RN030,0.4670902964287347,0.0045631725926078845,0.44669274702567857,0.00820539881102252,0.41321745024526035,0.009057420376864982
30,RN031,0.45323463913028444,0.0028138037742471414,0.5375678993565959,0.0036504473815038786,0.43150052084636,0.0007878892924041145
31,RN032,0.37737471644127774,0.0029315640223891875,0.49405965487353404,0.0024654611791846506,0.49379794510872327,0.0035199134069274175
32,RN033,0.35758102387262936,0.0070990378460545865,0.36358804581766363,0.003601198927294449,0.36779045303624297,0.005649495275418202
33,RN034,0.5134537678890304,0.009650335673363286,0.5748479436521329,0.004827868832953834,0.4931305925784759,0.011234558905477685
34,RN035,0.3886465669661092,0.010803660964405323,0.43702687223234243,0.006992959124207567,0.35499068365892744,0.003184960599504283
35,RN036,0.28492432870854884,0.005040186903547704,0.3419911914171148,0.0032781010808461183,0.2897815516733721,0.00353570614127909
36,RN037,0.34034001719673085,0.00733067594794737,0.379410333544364,0.011473490574068766,0.37173817801515835,0.004859868397537251
37,RN038,0.3164414404810951,0.0008774892590743602,0.43629598334413106,0.005307591651345114,0.42192089146397754,0.007205458981106759
38,RN039,0.29530935732458047,0.0026581622237440887,0.37061651628808795,0.005354552402823866,0.46379582944609493,0.008374229864660711
39,RN040,0.29767780046384223,0.0020429401050800445,0.3605772241415884,0.006506512894869451,0.37138848818849063,0.006221485083502062
40,RN041,0.4265749576982423,0.009550275816020986,0.41755676491305094,0.005008406905716559,0.569617765867578,0.005486156009909902
41,RN042,0.4048559484902099,0.00029347156637630047,0.357851887620723,0.0057915202156778875,0.34724666565101375,0.008026313933494757
42,RN043,0.4625458355033864,0.0019808440417992844,0.3765760819543662,0.001302132422367789,0.28497794455042796,0.011451167007573159
43,RN044,0.35638575898191416,0.0024908250912246397,0.324697014451448,0.0029886115142256967,0.38050756093965116,0.0037701159242152366
44,RN045,0.36331993515061406,0.0009092510651049746,0.36485881162938466,0.004303188912496868,0.3912951486926346,0.00596767097713296
45,RN046,0.5060500703146724,0.0010447247002369883,0.49157993201683253,0.0061001697995907884,0.4527844041329148,0.004202527696291916
46,RN047,0.3664236173413457,0.005670981653752777,0.5554710538321584,0.006837076153496647,0.44978740756761915,0.007887297327449133
47,RN048,0.37983485445603354,0.003816451302240289,0.38625712451727673,0.0018595955241022923,0.39809954721199564,0.003605028549340351
48,RN049,0.3554133916162386,0.003996844229427447,0.386389493554031,0.01183864776925651,0.3105253578991425,0.0015571731376018577
49,RN050,0.509987446320729,0.005654962147375545,0.46070905886293945,0.0024047088148789865,0.428170263409328,0.00213088542462118
50,RN051,0.42502233532281597,0.010573620632898574,0.40904456438897974,0.007774096657607214,0.420654362341186,0.01134361921565756
51,RN052,0.4072411072196654,0.003963607842905302,0.4880168897850476,0.029646932677633554,0.4332763283658408,0.0015896003635719872
52,RN053,0.5585570165982546,0.0023002246886162318,0.33186094545643324,0.0045991869526133605,0.5017967802277412,0.0008170186642151712
53,RN054,0.42800473145274515,0.0033547056018515668,0.42649903094347996,0.000754553756101849,0.405443866365851,0.002613549724573677
54,RN055,0.4575436626695885,0.004961453948213791,0.4850025812648924,0.0070965323733928965,0.45440312048264236,0.006090445393997076
55,RN056,0.36977271350217017,0.0027345210781943847,0.47233855239040795,0.0025173436371831504,0.5627275171463998,0.004039051019323047
56,RN057,0.32311495818920316,0.0023858440116134457,0.3074482438268387,0.0023432101377889127,0.33950696599965263,0.006390195129920069
57,RN058,0.4311350216277934,0.005823705497821039,0.527050915753987,0.003318361195928703,0.4167351479951986,0.0059280747760259425
58,RN059,0.510883913204063,0.0024905114765385234,0.32763911017642283,0.0014010298316987598,0.4460489546754211,0.002031160537292752
59,RN060,0.5544669584041849,0.0057195385330061155,0.5285132346490692,0.0037211470805405054,0.44586324964989815,0.0052941001874079775
60,RN061,0.4380956187635701,0.004977196763555676,0.40955936055328324,0.0017800405340433426,0.34156561888297987,0.0023840824220741786
61,RN062,0.4250517508361597,0.005197119851284296,0.3829341882741492,0.0018829861297848221,0.44056182038121267,0.0038987187282496774
62,RN063,0.417551301392405,0.006333569475764001,0.4490868787694195,0.005432317338807781,0.2927638317201502,0.001719638761163297
63,RN064,0.3769559974347667,0.011146278436357224,0.3910509294784141,0.005561628286974042,0.4529996325857899,0.004015336630153213
64,RN065,0.4327952848369074,0.007297681942866735,0.3523302685915561,0.0066480422556510444,0.4293703825048367,0.004566927097661776
65,RN066,0.3895960740801075,0.00274965802540292,0.3943331726497319,0.003917075991703403,0.38621244147918193,0.0044472611517752635
66,RN067,0.4620267320556272,0.005741958393056319,0.4572414548813768,0.004233327709044128,0.4433850401583026,0.004320660470408875
67,RN068,0.46535148839949,0.005395633800558074,0.4150178716933639,0.005213980799277008,0.3840239680846864,0.0026600983281155357
68,RN069,0.4793948627171958,0.004338470597218388,0.42550439785873845,0.004603845867385237,0.3345019020410122,0.005476623815963897
69,RN070,0.5403177468281349,0.005618683457342666,0.5299445596141324,0.004518192661561667,0.3704867056365045,0.005344294260283895
70,RN071,0.24470773565056403,0.003577729028571056,0.3462947800352442,0.0026870530483591396,0.40843392359948,0.0045570012182306165
71,RN072,0.3273453429990935,0.004652316875665461,0.37019587465126585,0.006957030385888901,0.3947004726519587,0.005403417231065911
72,RN073,0.3860343119159257,0.0021748854655203697,0.34081483025514997,0.007360709395860097,0.40545246827235165,0.0059367976830897486
73,RN074,0.2987225316426576,0.0038509209130152136,0.3694405019989772,0.00585491106950985,0.4827053813521962,0.00355200059799211
74,RN075,0.41947884524751883,0.0028452319552147026,0.2546857660606792,0.0019398803847646181,0.48249369880438553,0.008862030672665624
75,RN076,0.45835891192658584,0.0031137880394604515,0.2918092465753563,0.005222460705251012,0.28473654117198605,0.00960020585614067
76,RN077,0.49167317418717293,0.0025557935265204963,0.36098955270982636,0.004616209351536134,0.3520551546540358,0.004039799211598066
77,RN078,0.4126938463622138,0.00133309200611989,0.490613979736869,0.002726196701013638,0.35140073917239883,0.003293142666554363
78,RN079,0.42371727558115874,0.004673692941976752,0.46232139428835833,0.004455618917463678,0.45673434541394214,0.004030159679927838
79,RN080,0.42143759530553954,0.006779100045680572,0.3108450816286155,0.001582585868797678,0.43136286491518466,0.006865061958320148
80,RN081,0.4520976445916975,0.0023294529071057326,0.3431830202784709,0.007097061582924935,0.47504927553247384,0.003807215100792995
81,RN082,0.38575708808230763,0.006429949175110496,0.3391507281736162,0.011195246072350762,0.39826487654719056,0.004569478722188162
82,RN083,0.41305547273803866,0.002417990480186582,0.3605836024045976,0.006294245781693962,0.4518843221348871,0.004402743987245637
83,RN084,0.4993109134822354,0.0008376650996810759,0.5087063014934179,0.0018028076011619718,0.30843201352516225,0.002082144667857955
84,RN085,0.3331997005032881,0.0044312753719373136,0.422577630345159,0.002507764218868491,0.49972312331273955,0.005430143243330841
85,RN086,0.3630655978796175,0.003226658125996574,0.2946229652439591,0.009045775134630606,0.38285909770330256,0.002494207926931629
86,RN087,0.44014996888935115,0.006391360657264322,0.4020696864682212,0.010364237798190687,0.4842191211902685,0.004881258243152343
87,RN088,0.398923523433173,0.005198748502809217,0.5169379279366254,0.003958863920014492,0.33154601216120094,0.010555401773780204
88,RN089,0.43607711419098427,0.0035774452374960123,0.32986948840991975,0.0022634314962687147,0.32113086321047657,0.004273436087945326
89,RN090,0.4775801749834727,0.004239932164743157,0.32367639817396904,0.003002127594030371,0.392405129438137,0.005120467324294571
90,RN091,0.3282195022812682,0.0028256161069797722,0.38959759884463213,0.00018912184645381732,0.5663468102858196,0.0030503272812710137
91,RN092,0.3740684214901826,0.003546431615479007,0.5863770789886721,0.0035533714586844065,0.656816666184608,0.002203424306659361
92,RN093,0.3699625620998628,0.004767417258476317,0.31663749994008356,0.004965817201772295,0.3432514665854691,0.008272976018721217
93,RN094,0.3273231932146056,0.004972715109826874,0.39613151083809317,0.0017540887808542033,0.38792398136626366,0.001984072033103599
94,RN095,0.46473813059883273,0.0016709433204747995,0.5527590344960005,0.001986339752808434,0.3882732084783722,0.00928806840332929
95,RN096,0.38654499712632573,0.0052662384801503755,0.4588204281080494,0.0013745679126673104,0.4253984869186485,0.0046739748029248586
96,RN097,0.3980816984399591,0.004298860619639717,0.3903695642197111,0.006377882350189061,0.38448189563690494,0.0035144508298439324
97,RN098,0.49691982528163164,0.000873264820854552,0.38720089099364446,0.003070598888652186,0.4376995784171107,0.004526426349250833
98,RN099,0.3595626344857603,0.0076933750008132094,0.43583120157101357,0.010247395097168778,0.5216648731837007,0.00013476776525622448
99,RN100,0.3993669828712361,0.002967931655100759,0.2984709948298255,0.0036611046705535225,0.29687099044934123,0.008427764955345024
